20.92	=6.18*10^6	=14.97*10^9
329.67	=5.25*10^6	=151.70*10^9
4.06	=8.47*10^6	=3.09*10^9
645.57	=12.52*10^6	=556.08*10^9
172.34	0.00	=60.39*10^9
7.66	=6.36*10^6	=4.04*10^9
24.83	=22.49*10^6	=127.03*10^9
92,100.00	466,795.00	=1.22*10^12
34.85	=1.77*10^6	=10.96*10^9
49.70	=21.42*10^6	=62.99*10^9
62.50	=42.44*10^6	=160.40*10^9
556.33	=1.73*10^6	=377.32*10^9
720.00	=26.12*10^6	=3.48*10^12
93.20	=14.84*10^6	=1.22*10^12
33.84	=5.99*10^6	=64.26*10^9
186.37	=3.30*10^6	=188.64*10^9
28.17	=34.80*10^6	=140.23*10^9
9.46	=73.76*10^6	=98.46*10^9
76,600.00	824,460.00	=12.48*10^12
41.48	=24.06*10^6	=342.64*10^9
743,000.00	106,172.00	=22.14*10^12
430.13	=2.25*10^6	=25.79*10^9
967.00	=2.22*10^6	=425.13*10^9
42.63	=11.45*10^6	=190.08*10^9
1,140.00	=9.75*10^6	=2.64*10^12
1,315.00	=4.04*10^6	=1.74*10^12
1,457,000.00	270,141.00	=190.78*10^12
1,643.00	=8.54*10^6	=1.71*10^12
108.20	=16.50*10^6	=1.01*10^12
33.33	=23.35*10^6	=19.64*10^9
35.92	=18.71*10^6	=36.16*10^9
2.97	=30.94*10^6	=2.63*10^9
80.38	=6.39*10^6	=135.67*10^9
7.88	=17.07*10^6	=29.26*10^9
17.81	=2.27*10^6	=5.61*10^9
66.91	=3.63*10^6	=33.30*10^9
