22.44	=4.59*10^6	=16.06*10^9
307.06	=7.44*10^6	=141.87*10^9
3.97	=33.71*10^6	=3.04*10^9
96.13	=48.51*10^6	=575.61*10^9
212.38	=5.26*10^6	=74.46*10^9
9.30	=10.08*10^6	=4.90*10^9
25.00	=28.61*10^6	=127.90*10^9
143,400.00	600,902.00	=1.90*10^12
33.71	=4.24*10^6	=10.18*10^9
52.53	=12.84*10^6	=65.20*10^9
72.36	=43.54*10^6	=188.14*10^9
566.07	=1.95*10^6	=385.43*10^9
787.40	=19.24*10^6	=3.80*10^12
105.50	=22.87*10^6	=1.38*10^12
35.19	=11.87*10^6	=65.85*10^9
189.15	=5.18*10^6	=191.45*10^9
33.74	=33.47*10^6	=167.07*10^9
10.64	=9.54*10^6	=110.74*10^9
76,600.00	539,497.00	=12.48*10^12
42.86	=31.17*10^6	=353.16*10^9
783,000.00	118,417.00	=23.33*10^12
425.40	=2.71*10^6	=25.56*10^9
974.00	885,700.00	=428.42*10^9
39.61	=15.08*10^6	=176.46*10^9
1,243.50	=6.21*10^6	=2.87*10^12
1,284.00	=6.30*10^6	=1.70*10^12
1,317,000.00	238,501.00	=172.45*10^12
1,866.00	=8.99*10^6	=1.95*10^12
129.40	=8.15*10^6	=1.21*10^12
44.13	=37.19*10^6	=26.01*10^9
35.62	=14.58*10^6	=36.00*10^9
2.87	=11.29*10^6	=2.54*10^9
72.55	=15.20*10^6	=121.60*10^9
7.80	=19.05*10^6	=28.97*10^9
19.19	=1.27*10^6	=6.04*10^9
68.94	=2.11*10^6	=34.29*10^9
233.27	=11.90*10^6	=28.93*10^9
17.83	=2.81*10^6	=5.67*10^9
31.04	=1.27*10^6	=28.35*10^9
25.35	=40.20*10^6	=254.36*10^9
40.97	=13.32*10^6	=5.06*10^9
135.00	=4.08*10^6	=111.16*10^9
19.04	846,964.00	=6.06*10^9
