20.42	=3.09*10^6	=14.68*10^9
309.09	=2.89*10^6	=143.11*10^9
2.65	=4.03*10^6	=2.05*10^9
113.99	=33.72*10^6	=668.53*10^9
234.88	=1.62*10^6	=82.38*10^9
10.90	=7.80*10^6	=5.64*10^9
28.35	=9.74*10^6	=144.97*10^9
122,000.00	304,481.00	=7.04*10^12
48.33	=1.16*10^6	=15.03*10^9
57.04	=2.86*10^6	=70.86*10^9
80.78	=10.65*10^6	=225.19*10^9
534.03	=1.04*10^6	=364.81*10^9
925.00	=12.57*10^6	=4.50*10^12
88.40	=8.60*10^6	=1.30*10^12
40.70	=4.90*10^6	=74.65*10^9
162.34	=1.91*10^6	=160.66*10^9
37.55	=14.04*10^6	=181.55*10^9
10.14	=12.50*10^6	=112.87*10^9
59,600.00	397,645.00	=10.23*10^12
47.88	=13.20*10^6	=394.67*10^9
736,000.00	40,835.00	=24.26*10^12
340.05	=1.26*10^6	=20.49*10^9
1,150.00	407,300.00	=497.75*10^9
46.10	=6.90*10^6	=202.44*10^9
1,460.00	=5.59*10^6	=3.59*10^12
1,737.00	=1.59*10^6	=2.29*10^12
1,352,000.00	229,762.00	=223.08*10^12
2,550.50	=4.03*10^6	=2.95*10^12
112.80	=6.49*10^6	=1.06*10^12
37.60	=7.32*10^6	=23.86*10^9
50.86	=5.17*10^6	=48.18*10^9
2.67	=8.39*10^6	=2.41*10^9
75.62	=4.99*10^6	=125.73*10^9
8.17	=3.08*10^6	=30.56*10^9
15.99	=1.18*10^6	=5.04*10^9
74.67	=1.08*10^6	=37.24*10^9
227.82	=3.33*10^6	=28.56*10^9
14.45	=1.03*10^6	=4.66*10^9
29.45	168,164.00	=27.40*10^9
69.23	=14.04*10^6	=8.85*10^9
137.50	=2.53*10^6	=112.10*10^9
14.81	149,643.00	=3.00*10^9
105.95	=6.53*10^6	=263.36*10^9
