21.82	=8.80*10^6	=15.66*10^9
331.32	=6.89*10^6	=153.08*10^9
3.81	=23.03*10^6	=2.93*10^9
100.96	=70.90*10^6	=604.54*10^9
224.93	=6.42*10^6	=78.86*10^9
10.89	=13.12*10^6	=5.72*10^9
25.20	=47.34*10^6	=128.50*10^9
154,400.00	338,948.00	=2.10*10^12
36.71	=3.39*10^6	=11.48*10^9
52.43	=20.42*10^6	=65.04*10^9
77.81	=76.67*10^6	=202.57*10^9
596.08	=3.73*10^6	=406.34*10^9
830.90	=27.71*10^6	=3.92*10^12
101.00	=32.40*10^6	=1.47*10^12
36.79	=11.75*10^6	=68.66*10^9
194.00	=8.85*10^6	=193.53*10^9
34.82	=46.86*10^6	=172.39*10^9
11.98	=64.80*10^6	=125.31*10^9
70,100.00	531,104.00	=12.39*10^12
47.52	=202.53*10^6	=391.56*10^9
792,000.00	144,178.00	=24.55*10^12
457.52	=1.71*10^6	=27.49*10^9
920.00	471,800.00	=391.59*10^9
39.80	=86.68*10^6	=177.30*10^9
1,320.00	=11.57*10^6	=3.22*10^12
1,275.00	=22.70*10^6	=1.68*10^12
1,210,000.00	268,701.00	=203.19*10^12
1,921.00	=33.96*10^6	=2.20*10^12
125.10	=39.94*10^6	=1.18*10^12
53.00	=38.19*10^6	=32.61*10^9
40.93	=233.87*10^6	=40.71*10^9
3.06	=20.33*10^6	=2.74*10^9
75.53	=15.40*10^6	=126.59*10^9
8.64	=33.47*10^6	=32.98*10^9
13.40	779,904.00	=4.22*10^9
66.94	=6.79*10^6	=33.29*10^9
259.32	=6.81*10^6	=32.32*10^9
15.67	=2.43*10^6	=5.01*10^9
30.54	903,017.00	=29.35*10^9
26.29	=38.25*10^6	=263.79*10^9
67.20	=5.93*10^6	=8.47*10^9
131.00	=3.98*10^6	=110.09*10^9
21.01	=2.62*10^6	=4.26*10^9
93.89	=271.88*10^6	=231.44*10^9
