Apple,109.25,656500.0
Google,492.55,338040.0
Facebook,76.72,217110.0
Twitter,39.37,25310.0
Cisco Systems,28.05,142610.0
Microsoft,46.6,389480.0
Oracle,43.27,190320.0
Yahoo!,48.8,47140.0
Adobe Systems,71.12,35830.0
Alibaba Group Holding,101.62,256000.0
Amazon.com,291.41,137830.0
AMD,2.63,2050.0
Baidu,220.89,79450.0
BlackBerry,10.12,5500.0
Activision Blizzard,18.86,13560.0
Electronic Arts,47.06,14790.0
eBay,55.2,69130.0
GoPro,56.78,7750.0
Hewlett-Packard,39.92,74670.0
International Business Machines,156.44,157930.0
Intel,36.6,178170.0
King Digital Enter.,13.74,4320.0
Netflix,318.83,19810.0
Nokia,7.52,28240.0
QUALCOMM,73.57,123960.0
Weibo,13.73,2880.0
Zynga,2.62,2410.0
Nuance Communications,13.61,4350.0
Tesla Motors,202.21,26100.0
Koninklijke Philips,28.08,25530.0
Samsung Electronics,1212.11565527,199788.200668
LG Electronics,56.6631978032,9691.42396083
Daum Kakao,131.572312051,7866.83231636
Naver,679.408245504,22454.3966699
HTC,4.62572276918,3760.58759181
Hon Hai Precision Industry,2.68479449914,39693.702141
Hitachi,7.3316597446,35455.4941348
NEXON,9.31230590632,4009.7397835
Panasonic,11.3197741913,27744.1337083
Rakuten,13.7882477191,18356.3905804
Sony,20.9170651568,24056.0917652
Lenovo Group,1.3798795507,15356.6408315
Tencent Holdings,16.2619449854,152173.632694
