Apple,127.83,744580.0
Google,542.84,370210.0
Facebook,75.6,211610.0
Twitter,48.03,30480.0
Cisco Systems,29.31,149880.0
Microsoft,43.58,357520.0
Oracle,43.84,192520.0
Yahoo!,43.53,41240.0
Adobe Systems,77.13,38430.0
Alibaba Group Holding,86.85,216020.0
Amazon.com,375.43,174340.0
AMD,3.11,2410.0
Baidu,208.81,73310.0
BlackBerry,10.36,5470.0
Activision Blizzard,23.49,16890.0
Electronic Arts,56.76,17600.0
eBay,56.42,68260.0
GoPro,50.92,6510.0
Hewlett-Packard,38.53,70410.0
International Business Machines,160.96,159510.0
Intel,34.74,164500.0
King Digital Enter.,15.9,5020.0
Netflix,469.96,28430.0
Nokia,8.04,29480.0
QUALCOMM,70.8,116790.0
Weibo,13.45,2730.0
Zynga,2.33,2040.0
Nuance Communications,14.1,4590.0
Tesla Motors,204.35,25620.0
Koninklijke Philips,28.64,26510.0
Samsung Electronics,1237.09117371,203306.99536
LG Electronics,54.4427923942,9190.5902012
Daum Kakao,125.146550833,7402.78233215
Naver,602.823658358,19809.6299058
HTC,4.68972051161,3915.67977262
Hon Hai Precision Industry,2.70961629559,39791.5679773
Hitachi,6.87497378686,32965.6502957
NEXON,9.33607348069,3927.10648828
Panasonic,12.1922576857,29358.7216374
Rakuten,15.4510757874,20299.4589607
Sony,26.6283605251,31036.3628738
Lenovo Group,1.53124355537,17096.3085172
Tencent Holdings,16.7302536605,158537.842854
