Apple,109.91,634050.0
Google,512.42,343920.0
Facebook,76.93,212190.0
Twitter,37.73,23720.0
Cisco Systems,27.86,142950.0
Microsoft,45.91,382390.0
Oracle,43.65,192520.0
Yahoo!,48.16,45120.0
Adobe Systems,71.27,35550.0
Alibaba Group Holding,103.27,251170.0
Amazon.com,296.62,133820.0
AMD,2.38,1820.0
Baidu,227.92,77600.0
BlackBerry,9.97,5290.0
Activision Blizzard,20.0,14570.0
Electronic Arts,48.35,14850.0
eBay,53.46,66550.0
GoPro,49.67,6050.0
Hewlett-Packard,38.66,70940.0
International Business Machines,152.09,155900.0
Intel,36.54,174450.0
King Digital Enter.,13.02,3980.0
Netflix,412.41,21150.0
Nokia,7.7,28890.0
QUALCOMM,72.36,120700.0
Weibo,13.17,2610.0
Zynga,2.57,2370.0
Nuance Communications,13.31,4300.0
Tesla Motors,197.75,24440.0
Koninklijke Philips,29.6,27550.0
Samsung Electronics,1287.26256004,207696.815063
LG Electronics,55.3661316145,9578.34076931
Daum Kakao,141.183635617,8101.91059293
Naver,719.759710989,23309.1414097
HTC,5.05291257508,4192.3284711
Hon Hai Precision Industry,2.71077636889,39724.1554645
Hitachi,7.54016676835,35845.0274558
NEXON,9.60104399702,4081.84190902
Panasonic,11.3466883601,26777.8455698
Rakuten,13.5160328113,17625.9236662
Sony,22.0112195783,25167.7852349
Lenovo Group,1.33919931879,14818.924254
Tencent Holdings,16.6174250732,149660.039479
