Apple,124.74,715900.0
Google,536.03,366320.0
Facebook,76.66,210670.0
Twitter,47.51,29420.0
Cisco Systems,27.03,138730.0
Microsoft,42.33,349480.0
Oracle,43.29,192690.0
Yahoo!,42.99,40760.0
Adobe Systems,72.89,36230.0
Alibaba Group Holding,86.14,216160.0
Amazon.com,374.27,171950.0
AMD,3.08,2390.0
Baidu,215.51,76710.0
BlackBerry,9.82,5260.0
Activision Blizzard,22.6,16130.0
Electronic Arts,54.87,16920.0
eBay,55.09,66810.0
GoPro,45.48,5650.0
Hewlett-Packard,38.21,69190.0
International Business Machines,157.95,156470.0
Intel,33.62,162720.0
King Digital Enter.,14.01,4260.0
Netflix,454.86,27160.0
Nokia,7.83,28780.0
QUALCOMM,70.5,115670.0
Weibo,13.21,2700.0
Zynga,2.83,2520.0
Nuance Communications,13.77,4530.0
Tesla Motors,212.71,27680.0
Koninklijke Philips,28.17,26230.0
Samsung Electronics,1222.32295486,204204.610548
LG Electronics,54.1250016914,9426.77112792
Daum Kakao,133.147504161,7676.72940656
Naver,607.102102305,21027.5631571
HTC,4.69773180222,3949.25816962
Hon Hai Precision Industry,2.68261048369,40175.8881402
Hitachi,6.5865524554,31352.654996
NEXON,10.0045739948,4188.03276644
Panasonic,10.9651128945,27028.1508587
Rakuten,14.0380057383,18961.2873716
Sony,25.5603143582,30271.5289617
Lenovo Group,1.54488948495,17161.426766
Tencent Holdings,16.9705723055,158615.531427
