Apple,122.02,710740.0
Google,536.94,366550.0
Facebook,75.19,210460.0
Twitter,46.26,29350.0
Cisco Systems,27.49,140570.0
Microsoft,42.6,349480.0
Oracle,43.99,193180.0
Yahoo!,43.07,40800.0
Adobe Systems,72.76,36260.0
Alibaba Group Holding,87.26,217040.0
Amazon.com,372.99,173210.0
AMD,3.04,2360.0
Baidu,219.44,76970.0
BlackBerry,9.91,5240.0
Activision Blizzard,22.28,16020.0
Electronic Arts,54.76,16980.0
eBay,55.27,66880.0
GoPro,43.8,5600.0
Hewlett-Packard,37.89,69240.0
International Business Machines,158.56,157130.0
Intel,33.7,162940.0
King Digital Enter.,13.82,4350.0
Netflix,453.95,27460.0
Nokia,7.77,28820.0
QUALCOMM,70.26,115900.0
Weibo,12.61,2560.0
Samsung Electronics,1226.52738867,204907.014741
LG Electronics,54.3111758822,9459.19646615
Daum Kakao,133.60549267,7703.13511263
Naver,609.190356146,21099.8918302
HTC,4.70011077702,3951.25811046
Hon Hai Precision Industry,2.68396898243,40196.2335813
Hitachi,6.61380632069,31482.3861478
NEXON,10.0459709644,4205.36202656
Panasonic,11.0104843862,27139.9880584
Rakuten,14.0960922593,19039.7454687
Sony,25.6660779377,30396.7866254
Lenovo Group,1.54496917799,17162.3120373
Tencent Holdings,16.9714477316,158623.7136
