Apple,105.82,621840.0
Google,505.12,342080.0
Facebook,74.95,207380.0
Twitter,37.56,23110.0
Cisco Systems,27.51,140440.0
Microsoft,46.01,377510.0
Oracle,43.22,188620.0
Yahoo!,46.36,43650.0
Adobe Systems,71.4,35570.0
Alibaba Group Holding,96.51,239620.0
Amazon.com,288.4,132780.0
AMD,2.44,1910.0
Baidu,218.3,75220.0
BlackBerry,10.27,5340.0
Activision Blizzard,20.03,13560.0
Electronic Arts,47.41,14670.0
eBay,53.66,66110.0
GoPro,47.0,6330.0
Hewlett-Packard,38.34,70930.0
International Business Machines,156.25,153430.0
Intel,36.23,175610.0
King Digital Enter.,12.86,4010.0
Netflix,332.2,19760.0
Nokia,7.53,28930.0
QUALCOMM,71.01,118700.0
Weibo,12.62,2520.0
Zynga,2.61,2330.0
Nuance Communications,13.5,4310.0
Tesla Motors,192.1,23960.0
Koninklijke Philips,28.09,26430.0
Samsung Electronics,1221.40238526,202886.444847
LG Electronics,56.4295326929,9912.29291382
Daum Kakao,142.466007703,7749.77957214
Naver,721.147153,22608.9377697
HTC,4.68313436627,3950.02540005
Hon Hai Precision Industry,2.67018034036,39370.0787402
Hitachi,7.49184420843,35983.309869
NEXON,9.297815056,3899.97830793
Panasonic,11.3862080992,27816.8849342
Rakuten,13.6404816489,17693.9206921
Sony,20.2799552548,22712.86935
Lenovo Group,1.33606737081,15010.1236765
Tencent Holdings,15.7207154924,145729.356083
