Apple,106.82,640500.0
Google,501.79,340940.0
Facebook,74.05,212230.0
Twitter,36.93,25020.0
Cisco Systems,27.41,142100.0
Microsoft,45.48,375990.0
Oracle,42.63,189090.0
Yahoo!,46.23,44860.0
Adobe Systems,70.29,34760.0
Alibaba Group Holding,96.31,246270.0
Amazon.com,286.95,135330.0
AMD,2.52,2040.0
Baidu,215.97,75720.0
BlackBerry,10.1,6620.0
Activision Blizzard,18.55,13530.0
Electronic Arts,46.64,14540.0
eBay,53.01,67010.0
GoPro,48.58,6550.0
Hewlett-Packard,38.19,71940.0
International Business Machines,154.57,153760.0
Intel,36.19,174690.0
King Digital Enter.,12.85,4120.0
Netflix,323.76,19500.0
Nokia,7.43,28810.0
QUALCOMM,71.38,119290.0
Weibo,12.5,2630.0
Zynga,2.59,2390.0
Nuance Communications,13.33,4300.0
Tesla Motors,191.87,24150.0
Koninklijke Philips,27.61,25580.0
Samsung Electronics,1221.69152289,202934.473331
LG Electronics,56.4428910272,9914.63941069
Daum Kakao,142.499733103,7751.614146
Naver,721.317867239,22614.2898918
HTC,4.68060800305,3947.89451972
Hon Hai Precision Industry,2.66873988513,39348.8401612
Hitachi,7.55382108243,36280.9846471
NEXON,9.37473196672,3932.24118707
Panasonic,11.4804014066,28047.0023158
Rakuten,13.7533236127,17840.295051
Sony,20.4477227893,22900.7633588
Lenovo Group,1.33642930857,15014.1898865
Tencent Holdings,15.7249742002,145768.833849
