Apple,111.15,656370.0
Google,496.24,341550.0
Facebook,77.54,216900.0
Twitter,38.67,24910.0
Cisco Systems,27.85,141950.0
Microsoft,47.19,390550.0
Oracle,43.39,189540.0
Yahoo!,49.79,47370.0
Adobe Systems,71.84,36030.0
Alibaba Group Holding,104.12,261400.0
Amazon.com,298.81,138190.0
AMD,2.62,2040.0
Baidu,228.86,80170.0
BlackBerry,10.38,5640.0
Activision Blizzard,19.01,13800.0
Electronic Arts,47.46,14980.0
eBay,55.86,69870.0
GoPro,60.34,7670.0
Hewlett-Packard,40.49,74700.0
International Business Machines,158.29,157390.0
Intel,36.74,177830.0
King Digital Enter.,13.57,4290.0
Netflix,329.84,20120.0
Nokia,7.52,28860.0
QUALCOMM,74.29,123320.0
Weibo,14.29,2880.0
Zynga,2.56,2320.0
Nuance Communications,13.5,4520.0
Tesla Motors,205.55,26380.0
Koninklijke Philips,27.53,26410.0
Samsung Electronics,1194.65949022,195818.691784
LG Electronics,56.0962637343,9282.70425813
Daum Kakao,135.922065288,7891.66238596
Naver,683.701626064,22174.8439624
HTC,4.62312185675,3807.20332365
Hon Hai Precision Industry,2.70202730141,39046.6373036
Hitachi,7.4322960471,35828.4272498
NEXON,9.3944491169,3853.91084945
Panasonic,11.6526492851,28090.8326325
Rakuten,13.8183347351,18250.6307822
Sony,21.8587047939,25063.078217
Lenovo Group,1.38740248856,14842.369931
Tencent Holdings,16.4012636194,149571.272001
