Apple,119.72,697340.0
Google,527.83,358550.0
Facebook,74.44,208360.0
Twitter,47.32,30030.0
Cisco Systems,27.12,138680.0
Microsoft,42.36,347510.0
Oracle,43.4,190590.0
Yahoo!,42.57,40330.0
Adobe Systems,72.33,36040.0
Alibaba Group Holding,86.0,213910.0
Amazon.com,370.56,172080.0
AMD,3.04,2360.0
Baidu,215.03,75420.0
BlackBerry,9.87,5220.0
Activision Blizzard,22.04,15850.0
Electronic Arts,54.28,16830.0
eBay,54.33,65740.0
GoPro,44.48,5680.0
Hewlett-Packard,37.64,68790.0
International Business Machines,155.75,154350.0
Intel,32.93,159220.0
King Digital Enter.,13.54,4260.0
Netflix,443.07,26800.0
Nokia,7.54,27900.0
QUALCOMM,67.11,110700.0
Weibo,12.43,2520.0
Zynga,2.75,2480.0
Nuance Communications,14.27,4640.0
Tesla Motors,217.48,27270.0
Koninklijke Philips,27.8,25950.0
Samsung Electronics,1255.58658582,203891.589483
LG Electronics,54.0321368207,9321.22697598
Daum Kakao,128.018806464,7781.35663488
Naver,590.435491733,20437.4507401
HTC,4.64298164992,4165.68947485
Hon Hai Precision Industry,2.70972649193,39932.8114601
Hitachi,6.63141633489,31566.2115941
NEXON,10.0727195087,4216.55928294
Panasonic,11.0398010575,27212.2513742
Rakuten,14.1336247137,19090.4409641
Sony,25.7344167996,30477.7215391
Lenovo Group,1.52961205118,16476.217499
Tencent Holdings,17.1533223277,162505.158894
