Apple,109.27,630360.0
Google,512.82,344190.0
Facebook,76.29,210440.0
Twitter,37.37,23440.0
Cisco Systems,27.7,142130.0
Microsoft,45.63,380100.0
Oracle,43.3,191060.0
Yahoo!,47.9,44870.0
Adobe Systems,70.95,35390.0
Alibaba Group Holding,103.01,248350.0
Amazon.com,296.49,133760.0
AMD,2.32,1770.0
Baidu,227.25,77380.0
BlackBerry,9.86,5230.0
Activision Blizzard,19.98,14550.0
Electronic Arts,48.1,14770.0
eBay,53.46,66560.0
GoPro,49.6,6040.0
Hewlett-Packard,38.43,70520.0
International Business Machines,151.65,155450.0
Intel,36.29,173240.0
King Digital Enter.,13.0,3980.0
Netflix,409.87,21020.0
Nokia,7.64,28600.0
QUALCOMM,71.59,119400.0
Weibo,13.11,2590.0
Zynga,2.54,2350.0
Nuance Communications,13.27,4280.0
Tesla Motors,195.7,24190.0
Koninklijke Philips,29.56,27480.0
Samsung Electronics,1286.19438592,207524.467658
LG Electronics,55.3201886418,9570.39263504
Daum Kakao,141.066481037,8095.18760459
Naver,719.162452344,23289.7994182
HTC,5.04922197523,4189.26643379
Hon Hai Precision Industry,2.70879644332,39695.1413147
Hitachi,7.5475859261,35880.2972212
NEXON,9.61049095783,4085.85824314
Panasonic,11.3578529502,26804.1936688
Rakuten,13.5293319309,17643.2667187
Sony,22.0328775489,25192.5491127
Lenovo Group,1.33925115475,14819.4978453
Tencent Holdings,16.6180682786,149665.832323
