Apple,109.74,655240.0
Google,490.52,338200.0
Facebook,76.62,216050.0
Twitter,40.28,25460.0
Cisco Systems,28.1,142610.0
Microsoft,46.69,388350.0
Oracle,43.36,189230.0
Yahoo!,49.15,47050.0
Adobe Systems,71.02,35680.0
Alibaba Group Holding,101.79,254800.0
Amazon.com,291.94,137320.0
AMD,2.6,2050.0
Baidu,223.26,79290.0
BlackBerry,10.09,5450.0
Activision Blizzard,18.91,13580.0
Electronic Arts,46.84,14700.0
eBay,55.27,69290.0
GoPro,57.57,7630.0
Hewlett-Packard,40.0,73890.0
International Business Machines,156.87,157140.0
Intel,36.56,177030.0
King Digital Enter.,13.66,4280.0
Netflix,318.01,19540.0
Nokia,7.55,28310.0
QUALCOMM,73.75,124200.0
Weibo,13.73,2860.0
Zynga,2.54,2350.0
Nuance Communications,13.4,4370.0
Tesla Motors,200.45,25960.0
Koninklijke Philips,28.11,25670.0
Samsung Electronics,1203.53011112,198673.92199
LG Electronics,56.792720289,9776.39581142
Daum Kakao,132.97361562,7727.83392016
Naver,685.902418949,22607.3437286
HTC,4.75423423987,3969.47281172
Hon Hai Precision Industry,2.6805123313,39410.09962
Hitachi,7.39231908184,35635.7126724
NEXON,9.34391808805,3833.1813657
Panasonic,11.5899718093,27939.7371657
Rakuten,13.7440084321,18152.4639669
Sony,21.7411308065,24928.2684892
Lenovo Group,1.38503797893,15386.3017938
Tencent Holdings,16.390905691,153463.239751
