Apple,106.86,620290.0
Google,505.12,350390.0
Facebook,76.63,214340.0
Twitter,38.76,22900.0
Cisco Systems,27.3,138390.0
Microsoft,45.88,380560.0
Oracle,43.11,190100.0
Yahoo!,49.5,46560.0
Adobe Systems,70.85,35480.0
Alibaba Group Holding,103.32,250530.0
Amazon.com,297.0,139340.0
AMD,2.6,2060.0
Baidu,221.85,76950.0
BlackBerry,10.64,5660.0
Activision Blizzard,19.54,14220.0
Electronic Arts,46.21,14210.0
eBay,55.38,68970.0
GoPro,65.23,8450.0
Hewlett-Packard,39.27,71230.0
International Business Machines,156.04,157260.0
Intel,35.45,172830.0
King Digital Enter.,13.96,4380.0
Netflix,326.27,19610.0
Nokia,7.54,28550.0
QUALCOMM,72.92,121240.0
Weibo,14.52,2930.0
Zynga,2.69,2470.0
Nuance Communications,13.88,4520.0
Tesla Motors,211.19,26180.0
Koninklijke Philips,27.66,26010.0
Samsung Electronics,1178.77834871,193756.570893
LG Electronics,54.7062384227,9448.43186069
Daum Kakao,132.259840979,7245.61826697
Naver,676.318388487,21755.0598719
HTC,4.40625,3653.125
Hon Hai Precision Industry,2.640625,39062.5
Hitachi,7.35094708295,35541.9302132
NEXON,9.13815030362,4006.04718149
Panasonic,11.6395610319,28551.4557874
Rakuten,13.5556248052,18023.6328569
Sony,20.546099231,23666.5459476
Lenovo Group,1.29989038623,14612.1606809
Tencent Holdings,15.4233025985,143142.691341
