Apple,128.65,741160.0
Google,533.33,369950.0
Facebook,82.14,230670.0
Twitter,37.0,24230.0
Cisco Systems,28.58,145350.0
Microsoft,46.14,373250.0
Oracle,43.81,191320.0
Yahoo!,42.81,40170.0
Adobe Systems,78.86,39450.0
Alibaba Group Holding,90.7,226370.0
Amazon.com,426.95,198820.0
AMD,2.33,1810.0
Baidu,205.89,72310.0
BlackBerry,9.75,5170.0
Activision Blizzard,25.77,18710.0
Electronic Arts,62.9,19790.0
eBay,63.23,76810.0
GoPro,59.41,7990.0
Hewlett-Packard,32.92,59830.0
International Business Machines,167.45,164840.0
Intel,31.84,151050.0
King Digital Enter.,15.02,4740.0
Netflix,633.22,38390.0
Nokia,7.12,26760.0
QUALCOMM,68.25,111230.0
Weibo,19.76,4080.0
Zynga,3.06,2820.0
Nuance Communications,17.75,5570.0
Tesla Motors,249.14,31490.0
Koninklijke Philips,26.85,25360.0
Samsung Electronics,1192.16425374,188168.147611
LG Electronics,48.1844165196,8267.80578658
Daum Kakao,98.4135592015,5760.79370936
Naver,502.291426819,17157.9195356
HTC,2.98834288658,2429.9607136
Hon Hai Precision Industry,3.03664584273,47014.8773105
Hitachi,6.64755990765,32003.8213518
NEXON,13.884244885,5824.69548603
Panasonic,13.9957009792,34471.7777247
Rakuten,15.0943396226,21415.4923971
Sony,29.7229519943,34631.0007165
Lenovo Group,1.55042759297,17280.4313336
Tencent Holdings,19.9930346847,187031.614792
