Apple,115.52,656550.0
Google,635.3,449960.0
Facebook,94.3,268000.0
Twitter,27.02,17710.0
Cisco Systems,28.15,143470.0
Microsoft,46.74,372870.0
Oracle,39.56,171540.0
Yahoo!,36.67,34220.0
Adobe Systems,82.69,40900.0
Alibaba Group Holding,78.78,198030.0
Amazon.com,522.62,247630.0
AMD,2.09,1640.0
Baidu,176.08,61320.0
BlackBerry,7.57,4060.0
Activision Blizzard,28.78,20930.0
Electronic Arts,73.36,23100.0
eBay,28.55,34310.0
GoPro,63.06,8350.0
Hewlett-Packard,29.41,53130.0
International Business Machines,155.11,151940.0
Intel,28.88,137910.0
King Digital Enter.,15.36,4850.0
Netflix,123.52,53870.0
Nokia,6.78,24870.0
QUALCOMM,63.02,98730.0
Weibo,13.81,2920.0
Zynga,2.64,2250.0
Nuance Communications,18.63,5630.0
Tesla Motors,242.51,31110.0
Koninklijke Philips,27.89,26370.0
Samsung Electronics,975.404522408,160933.15989
LG Electronics,34.9033396443,6036.17411314
Daum Kakao,113.510984034,6800.35547313
Naver,430.17400152,14175.9935431
HTC,2.23527183179,1850.72930479
Hon Hai Precision Industry,3.04034855086,45778.8722612
Hitachi,6.3304081797,30593.3499718
NEXON,13.5335319217,5815.5543032
Panasonic,11.6898800419,28661.1383947
Rakuten,15.7153208276,22461.9595846
Sony,26.9543515015,33894.2114162
Lenovo Group,1.06550398597,12093.3412451
Tencent Holdings,18.3302804365,174144.113929
