Apple,111.78,655570.0
Google,516.35,351530.0
Facebook,79.88,222690.0
Twitter,37.08,23530.0
Cisco Systems,27.77,142000.0
Microsoft,47.66,392850.0
Oracle,46.0,203840.0
Yahoo!,50.88,48200.0
Adobe Systems,74.45,37130.0
Alibaba Group Holding,110.65,275040.0
Amazon.com,299.9,138860.0
AMD,2.57,1990.0
Baidu,234.23,82150.0
BlackBerry,9.99,5260.0
Activision Blizzard,20.25,14560.0
Electronic Arts,47.46,14760.0
eBay,57.14,70990.0
GoPro,53.9,6890.0
Hewlett-Packard,39.9,73180.0
International Business Machines,158.51,156870.0
Intel,36.37,175850.0
King Digital Enter.,16.39,5160.0
Netflix,340.12,20490.0
Nokia,7.91,29890.0
QUALCOMM,73.43,122080.0
Weibo,15.78,3200.0
Zynga,2.69,2430.0
Nuance Communications,14.38,4640.0
Tesla Motors,219.29,27490.0
Koninklijke Philips,29.06,27210.0
Samsung Electronics,1207.2782149,198709.994136
LG Electronics,53.7275169433,9409.13367788
Daum Kakao,118.455083887,6936.39516543
Naver,672.730330592,22481.9203724
HTC,4.18662184021,3657.90224872
Hon Hai Precision Industry,2.71496082971,39646.0401535
Hitachi,7.57163773269,36226.7308095
NEXON,9.63815101443,4093.20225894
Panasonic,12.0686048944,29198.9123614
Rakuten,13.9552394896,17402.2171094
Sony,20.4685212299,22422.0874294
Lenovo Group,1.3130401135,14614.9877467
Tencent Holdings,14.8974590481,131561.976009
