Apple,123.25,717900.0
Google,548.34,376340.0
Facebook,83.3,233160.0
Twitter,50.01,32400.0
Cisco Systems,27.13,138490.0
Microsoft,40.97,336110.0
Oracle,42.64,186210.0
Yahoo!,45.1,42220.0
Adobe Systems,73.31,36670.0
Alibaba Group Holding,84.58,210230.0
Amazon.com,370.56,172080.0
AMD,2.72,2120.0
Baidu,207.33,72790.0
BlackBerry,9.46,5000.0
Activision Blizzard,22.76,16450.0
Electronic Arts,58.24,18050.0
eBay,57.63,69890.0
GoPro,42.7,5510.0
Hewlett-Packard,31.49,57230.0
International Business Machines,160.4,158540.0
Intel,32.0,151550.0
King Digital Enter.,15.53,4900.0
Netflix,414.77,25090.0
Nokia,7.7,28450.0
QUALCOMM,67.03,110560.0
Weibo,12.93,2620.0
Zynga,2.77,2530.0
Nuance Communications,14.04,4570.0
Tesla Motors,185.0,23270.0
Koninklijke Philips,28.7,26740.0
Samsung Electronics,1287.08521845,221141.348405
LG Electronics,53.3492747125,9184.40824423
Daum Kakao,102.622628607,6023.30520948
Naver,608.670842221,20334.3160831
HTC,4.42591404747,3677.99871713
Hon Hai Precision Industry,2.9826812059,43938.4220654
Hitachi,6.9727619927,34078.9860243
NEXON,10.2320896462,4475.091283
Panasonic,13.2328870609,32903.8485751
Rakuten,17.7361816427,23586.6873715
Sony,26.8309061149,32484.156629
Lenovo Group,1.42903205004,16183.6589927
Tencent Holdings,18.3014122654,174114.915844
