Apple,113.99,668530.0
Google,534.03,364810.0
Facebook,80.78,225190.0
Twitter,37.6,23860.0
Cisco Systems,28.35,144970.0
Microsoft,47.88,394670.0
Oracle,46.1,202440.0
Yahoo!,50.86,48180.0
Adobe Systems,74.67,37240.0
Alibaba Group Holding,105.95,263360.0
Amazon.com,309.09,143110.0
AMD,2.65,2050.0
Baidu,234.88,82380.0
BlackBerry,10.9,5640.0
Activision Blizzard,20.42,14680.0
Electronic Arts,48.33,15030.0
eBay,57.04,70860.0
GoPro,69.23,8850.0
Hewlett-Packard,40.7,74650.0
International Business Machines,162.34,160660.0
Intel,37.55,181550.0
King Digital Enter.,15.99,5040.0
Netflix,340.05,20490.0
Nokia,8.17,30560.0
QUALCOMM,75.62,125730.0
Weibo,14.81,3000.0
Zynga,2.67,2410.0
Nuance Communications,14.45,4660.0
Tesla Motors,227.82,28560.0
Koninklijke Philips,29.45,27400.0
Samsung Electronics,1224.03342553,201965.515212
LG Electronics,53.9588699419,9261.73220647
Daum Kakao,110.452720351,6373.66517435
Naver,666.337722773,21963.7950468
HTC,4.33084506599,3530.81986834
Hon Hai Precision Industry,2.78433966424,40946.171533
Hitachi,7.67921630484,37358.3495911
NEXON,9.5471337844,4132.24855755
Panasonic,12.1207089785,29803.6611183
Rakuten,14.4203229422,19011.2490142
Sony,21.1738823627,24490.4736209
Lenovo Group,1.30671787008,14545.2905321
Tencent Holdings,14.5362697973,136599.69845
