Apple,125.32,729960.0
Google,535.53,366460.0
Facebook,81.56,228270.0
Twitter,50.42,32660.0
Cisco Systems,27.13,138490.0
Microsoft,40.29,330530.0
Oracle,42.62,186120.0
Yahoo!,44.15,41330.0
Adobe Systems,75.68,37860.0
Alibaba Group Holding,82.28,204780.0
Amazon.com,372.25,172870.0
AMD,2.69,2090.0
Baidu,208.51,73270.0
BlackBerry,9.04,4780.0
Activision Blizzard,22.64,16370.0
Electronic Arts,57.65,17870.0
eBay,56.91,69010.0
GoPro,41.96,5420.0
Hewlett-Packard,31.4,57070.0
International Business Machines,160.45,158590.0
Intel,30.81,146110.0
King Digital Enter.,16.39,5170.0
Netflix,414.08,25050.0
Nokia,7.65,28360.0
QUALCOMM,67.97,112120.0
Weibo,13.33,2700.0
Zynga,2.78,2530.0
Nuance Communications,14.16,4610.0
Tesla Motors,191.0,24020.0
Koninklijke Philips,29.3,27350.0
Samsung Electronics,1320.50278558,215893.917768
LG Electronics,53.4094571573,9254.56973157
Daum Kakao,100.925456973,6224.96431696
Naver,595.791703117,20406.0960449
HTC,4.41247777598,3747.8584128
Hon Hai Precision Industry,3.01276870858,44286.4069824
Hitachi,6.92025969702,32878.3086399
NEXON,10.4461461628,4614.69951723
Panasonic,13.0306309306,32045.9463959
Rakuten,17.83752289,23306.1428334
Sony,28.7164974197,32545.3637423
Lenovo Group,1.44471389505,16105.9800836
Tencent Holdings,19.3230483463,180589.236881
