Apple,127.62,735220.0
Google,538.22,366500.0
Facebook,78.51,220240.0
Twitter,37.59,24680.0
Cisco Systems,29.23,147040.0
Microsoft,47.75,377780.0
Oracle,44.01,189880.0
Yahoo!,44.09,41160.0
Adobe Systems,76.31,38180.0
Alibaba Group Holding,87.06,213910.0
Amazon.com,433.69,198790.0
AMD,2.31,1810.0
Baidu,193.54,68010.0
BlackBerry,9.88,5150.0
Activision Blizzard,25.05,17730.0
Electronic Arts,61.88,18690.0
eBay,58.82,70410.0
GoPro,50.21,6670.0
Hewlett-Packard,33.41,59650.0
International Business Machines,172.68,168380.0
Intel,32.8,152970.0
King Digital Enter.,15.73,4930.0
Netflix,574.6,34270.0
Nokia,6.93,24990.0
QUALCOMM,69.41,113110.0
Weibo,16.62,3450.0
Zynga,2.86,2580.0
Nuance Communications,16.57,5390.0
Tesla Motors,236.61,29930.0
Koninklijke Philips,27.66,26340.0
Samsung Electronics,1229.44606012,201939.731415
LG Electronics,53.6619207108,9262.19453365
Daum Kakao,95.7460982546,5522.39971699
Naver,559.590919741,18506.0116972
HTC,3.87824273237,3277.92986573
Hon Hai Precision Industry,3.02111849824,44974.5795855
Hitachi,6.86866157506,33304.1191937
NEXON,12.9376904136,5604.94136305
Panasonic,13.8641959851,34723.0916907
Rakuten,16.9608947874,23204.373774
Sony,30.2408079796,35557.7813948
Lenovo Group,1.71021745299,19532.0762504
Tencent Holdings,19.913844249,189594.242526
