Apple,127.17,732630.0
Google,532.33,368910.0
Facebook,81.53,228960.0
Twitter,35.88,23510.0
Cisco Systems,28.54,145150.0
Microsoft,45.97,371880.0
Oracle,44.34,193640.0
Yahoo!,40.53,38030.0
Adobe Systems,79.86,39950.0
Alibaba Group Holding,86.6,216190.0
Amazon.com,429.92,200210.0
AMD,2.31,1800.0
Baidu,207.6,72920.0
BlackBerry,9.23,4890.0
Activision Blizzard,25.4,18450.0
Electronic Arts,62.75,19740.0
eBay,60.02,72910.0
GoPro,57.45,7730.0
Hewlett-Packard,32.41,58550.0
International Business Machines,166.99,164440.0
Intel,31.32,148580.0
King Digital Enter.,14.55,4590.0
Netflix,660.93,40070.0
Nokia,7.13,26500.0
QUALCOMM,67.03,109220.0
Weibo,20.3,4190.0
Zynga,3.04,2800.0
Nuance Communications,17.91,5620.0
Tesla Motors,250.69,31690.0
Koninklijke Philips,27.42,26120.0
Samsung Electronics,1147.14852295,190173.32992
LG Electronics,46.6225593899,7959.07275904
Daum Kakao,99.5333252485,6009.72875372
Naver,539.887441104,17858.5063713
HTC,2.45819452081,2056.7972313
Hon Hai Precision Industry,3.07274315102,46252.870589
Hitachi,6.84329930319,32571.7063685
NEXON,13.7011829525,5548.9385837
Panasonic,14.3574785286,34273.2134176
Rakuten,15.4837141468,20337.060444
Sony,30.6797925782,34840.382434
Lenovo Group,1.47299720105,16362.9093629
Tencent Holdings,20.3149789111,188316.629906
