Apple,126.6,729350.0
Google,536.69,373840.0
Facebook,82.51,231710.0
Twitter,35.88,23480.0
Cisco Systems,29.03,147640.0
Microsoft,46.1,372930.0
Oracle,41.57,181630.0
Yahoo!,40.51,38020.0
Adobe Systems,79.7,39870.0
Alibaba Group Holding,85.62,213960.0
Amazon.com,434.92,202530.0
AMD,2.58,2010.0
Baidu,210.87,74060.0
BlackBerry,8.91,4710.0
Activision Blizzard,25.01,18160.0
Electronic Arts,65.95,20750.0
eBay,61.17,74310.0
GoPro,57.97,7800.0
Hewlett-Packard,31.8,57440.0
International Business Machines,166.94,164440.0
Intel,32.07,152140.0
King Digital Enter.,13.99,4410.0
Netflix,657.1,39840.0
Nokia,7.18,26600.0
QUALCOMM,66.88,108990.0
Weibo,18.94,3910.0
Zynga,2.99,2750.0
Nuance Communications,18.2,5710.0
Tesla Motors,262.51,33180.0
Koninklijke Philips,26.37,25170.0
Samsung Electronics,1147.99214723,188765.817763
LG Electronics,45.9740930998,7916.24916689
Daum Kakao,97.751622015,5930.38597382
Naver,574.902860459,19133.2024538
HTC,2.61333680476,2136.55742507
Hon Hai Precision Industry,3.07872555082,46538.8746054
Hitachi,6.73675631622,32925.8353708
NEXON,14.4743276284,6126.56886716
Panasonic,13.924205379,34637.3268134
Rakuten,15.4930725346,20211.8989405
Sony,29.804400978,35044.8247759
Lenovo Group,1.46294265626,16134.9416242
Tencent Holdings,19.8671224924,185770.496033
