Apple,105.76,603120.0
Google,612.48,430650.0
Facebook,86.06,242480.0
Twitter,25.87,17500.0
Cisco Systems,26.47,134620.0
Microsoft,43.07,344470.0
Oracle,37.55,162670.0
Yahoo!,32.93,31000.0
Adobe Systems,78.87,39250.0
Alibaba Group Holding,68.18,171300.0
Amazon.com,494.47,231270.0
AMD,1.78,1390.0
Baidu,152.91,53750.0
BlackBerry,7.15,3740.0
Activision Blizzard,27.22,19840.0
Electronic Arts,65.53,20430.0
eBay,25.77,31390.0
GoPro,48.39,6430.0
Hewlett-Packard,27.47,49590.0
International Business Machines,148.85,145760.0
Intel,26.56,126270.0
King Digital Enter.,13.0,4100.0
Netflix,103.96,44290.0
Nokia,6.14,22800.0
QUALCOMM,57.61,90520.0
Weibo,12.16,2510.0
Zynga,2.44,2260.0
Nuance Communications,17.1,5300.0
Tesla Motors,230.77,29950.0
Koninklijke Philips,25.79,24620.0
Paypal Holdings,34.27,41740.0
Samsung Electronics,920.34155455,154008.835613
LG Electronics,33.2693858956,5742.73068098
Daum Kakao,103.653363092,6269.35663862
Naver,431.331736737,14302.4922782
HTC,1.36422097011,1125.97991181
Hon Hai Precision Industry,2.61820186183,39808.9171975
Hitachi,5.89481433012,28872.8938328
NEXON,14.6491084574,6365.85964338
Panasonic,10.9234418452,27646.0003272
Rakuten,13.7739244234,20121.0534926
Sony,25.2740062163,32880.7459513
Lenovo Group,0.874748413067,9926.71724209
Tencent Holdings,16.9788925014,163854.053775
