Apple,132.54,756940.0
Google,540.11,375580.0
Facebook,80.54,226010.0
Twitter,36.6,24020.0
Cisco Systems,29.26,149680.0
Microsoft,46.9,383610.0
Oracle,43.93,193370.0
Yahoo!,43.49,40990.0
Adobe Systems,80.04,40300.0
Alibaba Group Holding,93.27,234280.0
Amazon.com,427.63,201000.0
AMD,2.28,1770.0
Baidu,203.8,70290.0
BlackBerry,10.48,5440.0
Activision Blizzard,25.49,18600.0
Electronic Arts,62.56,19440.0
eBay,59.72,72570.0
GoPro,54.44,7200.0
Hewlett-Packard,34.76,61490.0
International Business Machines,172.22,170690.0
Intel,33.45,159160.0
King Digital Enter.,15.25,4800.0
Netflix,621.87,37770.0
Nokia,7.22,27300.0
QUALCOMM,69.51,114220.0
Weibo,16.23,3210.0
Zynga,2.93,2730.0
Nuance Communications,16.94,5300.0
Tesla Motors,247.73,31050.0
Koninklijke Philips,27.84,26140.0
Samsung Electronics,1230.2420843,205131.476427
LG Electronics,51.8524256273,9049.11399788
Daum Kakao,102.975818908,6169.43623017
Naver,571.379101377,19109.7603762
HTC,3.41846629195,2816.94770404
Hon Hai Precision Industry,3.17194228051,47003.9115143
Hitachi,6.99387007858,33735.1380261
NEXON,14.3497757848,6190.97379356
Panasonic,14.7940922368,35463.0353396
Rakuten,17.106183404,22956.3500226
Sony,31.6122927552,37520.055951
Lenovo Group,1.66154957558,18293.8156299
Tencent Holdings,20.4597641838,193503.444361
