Apple,109.73,643550.0
Google,518.66,352810.0
Facebook,77.83,216980.0
Twitter,37.1,23540.0
Cisco Systems,26.85,137330.0
Microsoft,46.95,387000.0
Oracle,39.95,177030.0
Yahoo!,50.24,47590.0
Adobe Systems,76.02,37910.0
Alibaba Group Holding,105.11,261270.0
Amazon.com,307.32,142290.0
AMD,2.52,1950.0
Baidu,229.32,80430.0
BlackBerry,9.84,5190.0
Activision Blizzard,19.9,14310.0
Electronic Arts,44.9,13960.0
eBay,55.77,69290.0
GoPro,60.52,7730.0
Hewlett-Packard,38.01,70940.0
International Business Machines,155.38,153770.0
Intel,36.22,175150.0
King Digital Enter.,16.24,5110.0
Netflix,334.48,20150.0
Nokia,7.87,29780.0
QUALCOMM,70.58,117350.0
Weibo,16.03,3250.0
Zynga,2.5,2260.0
Nuance Communications,14.0,4500.0
Tesla Motors,207.0,25950.0
Koninklijke Philips,28.72,26980.0
Samsung Electronics,1164.33302097,193925.730764
LG Electronics,56.5869469758,9914.03311015
Daum Kakao,109.371251115,6509.76238009
Naver,645.5438911,21493.9859393
HTC,4.58975165042,3695.37881169
Hon Hai Precision Industry,2.81672430053,41182.0182333
Hitachi,7.54640737467,36031.4854569
NEXON,9.8160542156,4310.72946921
Panasonic,12.316369912,30811.9712085
Rakuten,13.4865513322,18268.2998695
Sony,20.5455234247,23992.9284001
Lenovo Group,1.36493233393,15334.2020048
Tencent Holdings,14.6814082799,139331.46698
